Keyword,TEDLIUM_SampleID,TEDLIUM_SET,MSWC_AudioID
that's,26064,train,that’s/common_voice_en_17332750.opus
wrong,26065,train,wrong/common_voice_en_201385.opus
medicine,26066,train,medicine/common_voice_en_19875560.opus
just,26067,train,just/common_voice_en_52344.opus
where,26068,train,where/common_voice_en_18144726.opus
probably,26069,train,probably/common_voice_en_190093.opus
true,26070,train,true/common_voice_en_646541.opus
the,26071,train,the/common_voice_en_172993.opus
replication,26072,train,replication/common_voice_en_20241318.opus
this,26073,train,this/common_voice_en_1636.opus
just,26074,train,just/common_voice_en_18441135.opus
one,26075,train,one/common_voice_en_498019.opus
tried,26076,train,tried/common_voice_en_634948.opus
cancer,26077,train,cancer/common_voice_en_479642.opus
successfully,26078,train,successfully/common_voice_en_643319.opus
and,26079,train,and/common_voice_en_20519873.opus
freaks,26080,train,freaks/common_voice_en_20900147.opus
problem,26081,train,problem/common_voice_en_19843606.opus
problem,26082,train,problem/common_voice_en_668033.opus
public,26083,train,public/common_voice_en_21788629.opus
just,26084,train,just/common_voice_en_588174.opus
the,26085,train,the/common_voice_en_20513311.opus
real,26086,train,real/common_voice_en_657656.opus
hundred,26087,train,hundred/common_voice_en_17771411.opus
researchers,26088,train,researchers/common_voice_en_19483591.opus
anti,26089,train,anti/common_voice_en_19839184.opus
very,26090,train,very/common_voice_en_679022.opus
sugar,26091,train,sugar/common_voice_en_17857322.opus
trial,26092,train,trial/common_voice_en_19725335.opus
unfortunately,26093,train,unfortunately/common_voice_en_20569143.opus
attacks,26094,train,attacks/common_voice_en_19006480.opus
thing,26095,train,thing/common_voice_en_624870.opus
took,26096,train,took/common_voice_en_192502.opus
over,26097,train,over/common_voice_en_107906.opus
from,26098,train,from/common_voice_en_19622611.opus
ninety,26099,train,ninety/common_voice_en_17885176.opus
the,26100,train,the/common_voice_en_19643569.opus
was,26101,train,was/common_voice_en_17922650.opus
and,26102,train,and/common_voice_en_20113591.opus
warning,26103,train,warning/common_voice_en_19764423.opus
from,26104,train,from/common_voice_en_22448616.opus
journal,26105,train,journal/common_voice_en_20877821.opus
which,26106,train,which/common_voice_en_18713769.opus
negative,26107,train,negative/common_voice_en_18861666.opus
prevalent,26108,train,prevalent/common_voice_en_22214267.opus
have,26109,train,have/common_voice_en_17255664.opus
the,26110,train,the/common_voice_en_694249.opus
antidepressants,26111,train,antidepressants/common_voice_en_19652855.opus
positive,26112,train,positive/common_voice_en_20017825.opus
antidepressants,26113,train,antidepressants/common_voice_en_20092376.opus
those,26114,train,those/common_voice_en_565157.opus
felt,26115,train,felt/common_voice_en_503079.opus
referencing,26116,train,referencing/common_voice_en_20145507.opus
and,26117,train,and/common_voice_en_19779478.opus
period,26118,train,period/common_voice_en_20357629.opus
package,26119,train,package/common_voice_en_21080876.opus
academic,26120,train,academic/common_voice_en_20101902.opus
these,26121,train,these/common_voice_en_18712874.opus
were,26122,train,were/common_voice_en_103298.opus
trials,26123,train,trials/common_voice_en_20957272.opus
back,26124,train,back/common_voice_en_674491.opus
services,26125,train,services/common_voice_en_21158289.opus
core,26126,train,core/common_voice_en_20582462.opus
fact,26127,train,fact/common_voice_en_22320127.opus
publication,26128,train,publication/common_voice_en_19675660.opus
and,26129,train,and/common_voice_en_36971.opus
every,26130,train,every/common_voice_en_21504920.opus
findings,26131,train,findings/common_voice_en_19454693.opus
based,26132,train,based/common_voice_en_20748144.opus
look,26133,train,look/common_voice_en_598862.opus
was,26134,train,was/common_voice_en_21290310.opus
medicine,26135,train,medicine/common_voice_en_19743458.opus
misconduct,26136,train,misconduct/common_voice_en_19468033.opus
essentially,26137,train,essentially/common_voice_en_19246516.opus
five,26138,train,five/common_voice_en_19067959.opus
don't,26139,train,don’t/common_voice_en_18608575.opus
sponsors,26140,train,sponsors/common_voice_en_21103928.opus
acceptable,26141,train,acceptable/common_voice_en_21098979.opus
stockpiling,26142,train,stockpiling/common_voice_en_19557451.opus
rate,26143,train,rate/common_voice_en_22443568.opus
medical,26144,train,medical/common_voice_en_19546845.opus
cochrane,26145,train,cochrane/common_voice_en_20024074.opus
actually,26146,train,actually/common_voice_en_20757570.opus
they,26147,train,they/common_voice_en_500135.opus
the,26148,train,the/common_voice_en_563025.opus
medicine,26149,train,medicine/common_voice_en_19641557.opus
and,26150,train,and/common_voice_en_17265002.opus
that,26151,train,that/common_voice_en_533780.opus
it's,26152,train,it’s/common_voice_en_209605.opus
they'll,26153,train,they’ll/common_voice_en_18404502.opus
any,26154,train,any/common_voice_en_45301.opus
study,26155,train,study/common_voice_en_20313759.opus
properly,26156,train,properly/common_voice_en_19977953.opus
years,26157,train,years/common_voice_en_20548490.opus
people,26158,train,people/common_voice_en_19769706.opus
this,26159,train,this/common_voice_en_86826.opus
medicines,26160,train,medicines/common_voice_en_18994773.opus
not,26161,train,not/common_voice_en_17250312.opus
and,26162,train,and/common_voice_en_19813606.opus
people,26163,train,people/common_voice_en_549937.opus
conducted,26164,train,conducted/common_voice_en_19041902.opus
the,26165,train,the/common_voice_en_570616.opus
which,26166,train,which/common_voice_en_614529.opus
all,26167,train,all/common_voice_en_671340.opus
problem,26168,train,problem/common_voice_en_19500461.opus
thank,26169,train,thank/common_voice_en_539122.opus
little,26170,train,little/common_voice_en_565013.opus
was,26171,train,was/common_voice_en_20235113.opus
metropolis,26172,train,metropolis/common_voice_en_649784.opus
their,26173,train,their/common_voice_en_22287855.opus
time,26174,train,time/common_voice_en_17279437.opus
dad,26175,train,dad/common_voice_en_181738.opus
area,26176,train,area/common_voice_en_18674091.opus
range,26177,train,range/common_voice_en_20343182.opus
giving,26178,train,giving/common_voice_en_208068.opus
then,26179,train,then/common_voice_en_625157.opus
all,26180,train,all/common_voice_en_187425.opus
very,26181,train,very/common_voice_en_17798849.opus
surveyor,26182,train,surveyor/common_voice_en_20896354.opus
traditional,26183,train,traditional/common_voice_en_20049170.opus
ten,26184,train,ten/common_voice_en_18845897.opus
can,26186,train,can/common_voice_en_148496.opus
industry,26187,train,industry/common_voice_en_19722834.opus
good,26188,train,good/common_voice_en_17254900.opus
magnificent,26189,train,magnificent/common_voice_en_19373125.opus
devastated,26190,train,devastated/common_voice_en_20699110.opus
but,26191,train,but/common_voice_en_596096.opus
all,26192,train,all/common_voice_en_17887783__2.opus
mission,26193,train,mission/common_voice_en_18698545.opus
sites,26195,train,sites/common_voice_en_76389.opus
called,26196,train,called/common_voice_en_14540.opus
the,26197,train,the/common_voice_en_19980727__2.opus
projects,26198,train,projects/common_voice_en_22210548.opus
and,26199,train,and/common_voice_en_143306.opus
babylon,26200,train,babylon/common_voice_en_19676039.opus
chapel,26201,train,chapel/common_voice_en_20817926.opus
pompeii,26202,train,pompeii/common_voice_en_20735751.opus
which,26203,train,which/common_voice_en_19151006.opus
rig,26204,train,rig/common_voice_en_525589.opus
the,26205,train,the/common_voice_en_19144974.opus
used,26206,train,used/common_voice_en_21328681.opus
produce,26207,train,produce/common_voice_en_20466936.opus
through,26208,train,through/common_voice_en_19357195.opus
looking,26209,train,looking/common_voice_en_672353.opus
points,26210,train,points/common_voice_en_20235578.opus
see,26211,train,see/common_voice_en_18713077.opus
preservation,26212,train,preservation/common_voice_en_19497286.opus
course,26213,train,course/common_voice_en_2322951.opus
with,26214,train,with/common_voice_en_91059.opus
two,26215,train,two/common_voice_en_20297773.opus
can,26216,train,can/common_voice_en_17036.opus
cloud,26217,train,cloud/common_voice_en_184569.opus
that,26218,train,that/common_voice_en_21061103.opus
heritage,26219,train,heritage/common_voice_en_20412688__2.opus
sites,26220,train,sites/common_voice_en_20755266.opus
than,26221,train,than/common_voice_en_643374.opus
course,26222,train,course/common_voice_en_21951306.opus
phenomena,26223,train,phenomena/common_voice_en_22414366.opus
take,26224,train,take/common_voice_en_18323090.opus
occurred,26225,train,occurred/common_voice_en_19325202.opus
this,26226,train,this/common_voice_en_652262.opus
wars,26227,train,wars/common_voice_en_91067.opus
that,26228,train,that/common_voice_en_696258__2.opus
basically,26229,train,basically/common_voice_en_19677753.opus
imagine,26230,train,imagine/common_voice_en_20490783.opus
from,26231,train,from/common_voice_en_19201180.opus
been,26232,train,been/common_voice_en_285821.opus
bear,26233,train,bear/common_voice_en_97725.opus
the,26234,train,the/common_voice_en_18881604__2.opus
laser,26235,train,laser/common_voice_en_19591641.opus
because,26236,train,because/common_voice_en_614246.opus
challenge,26237,train,challenge/common_voice_en_51007.opus
challenge,26238,train,challenge/common_voice_en_19953645.opus
that,26239,train,that/common_voice_en_108465.opus
five,26240,train,five/common_voice_en_22016738.opus
global,26241,train,global/common_voice_en_19529143.opus
rate,26242,train,rate/common_voice_en_18907845.opus
hundred,26243,train,hundred/common_voice_en_18330505.opus
centers,26244,train,centers/common_voice_en_20528531.opus
them,26245,train,them/common_voice_en_18352945__2.opus
then,26246,train,then/common_voice_en_673354.opus
the,26247,train,the/common_voice_en_636274.opus
technology,26248,train,technology/common_voice_en_19949993.opus
ago,26249,train,ago/common_voice_en_21696206.opus
heritage,26250,train,heritage/common_voice_en_21997029.opus
the,26251,train,the/common_voice_en_20911360.opus
field,26252,train,field/common_voice_en_21229765.opus
last,26253,train,last/common_voice_en_631679.opus
the,26254,train,the/common_voice_en_17656216.opus
call,26255,train,call/common_voice_en_19032294.opus
used,26256,train,used/common_voice_en_22304750.opus
our,26257,train,our/common_voice_en_17332757.opus
thought,26258,train,thought/common_voice_en_20397693.opus
more,26259,train,more/common_voice_en_20145655.opus
grandchildren,26260,train,grandchildren/common_voice_en_20533169.opus
meet,26261,train,meet/common_voice_en_17899681.opus
here,26262,train,here/common_voice_en_50991.opus
wanted,26263,train,wanted/common_voice_en_19795969.opus
i've,26264,train,i’ve/common_voice_en_589953.opus
been,26265,train,been/common_voice_en_597175.opus
that,26266,train,that/common_voice_en_17366866.opus
curtain,26267,train,curtain/common_voice_en_21284374.opus
the,26268,train,the/common_voice_en_18029448.opus
i'm,26269,train,i’m/common_voice_en_649090.opus
can,26270,train,can/common_voice_en_20995990.opus
you,26271,train,you/common_voice_en_15793244.opus
minutes,26272,train,minutes/common_voice_en_132413.opus
here,26273,train,here/common_voice_en_514801.opus
this,26274,train,this/common_voice_en_19313522.opus
also,26275,train,also/common_voice_en_21101715.opus
efforts,26276,train,efforts/common_voice_en_19150375.opus
david,26277,train,david/common_voice_en_20988751.opus
pritchard,26278,train,pritchard/common_voice_en_21933542.opus
most,26279,train,most/common_voice_en_20731869.opus
story,26280,train,story/common_voice_en_20478578.opus
new,26281,train,new/common_voice_en_19515023.opus
when,26282,train,when/common_voice_en_17275436.opus
but,26283,train,but/common_voice_en_18424640.opus
designing,26284,train,designing/common_voice_en_19886788.opus
new,26285,train,new/common_voice_en_19411847.opus
automatically,26286,train,automatically/common_voice_en_21571594.opus
bathed,26287,train,bathed/common_voice_en_555809.opus
coffee,26288,train,coffee/common_voice_en_450708.opus
colors,26289,train,colors/common_voice_en_18860967.opus
byproduct,26290,train,byproduct/common_voice_en_19131459.opus
the,26291,train,the/common_voice_en_18991867.opus
sound,26292,train,sound/common_voice_en_510138.opus
best,26293,train,best/common_voice_en_19669424.opus
improvements,26294,train,improvements/common_voice_en_493953.opus
through,26295,train,through/common_voice_en_656781.opus
announcing,26296,train,announcing/common_voice_en_19701184.opus
completely,26297,train,completely/common_voice_en_694083.opus
melancholy,26298,train,melancholy/common_voice_en_18637793.opus
leave,26299,train,leave/common_voice_en_20959196.opus
find,26300,train,find/common_voice_en_43231.opus
that,26301,train,that/common_voice_en_142157.opus
rooster,26302,train,rooster/common_voice_en_18164103.opus
the,26303,train,the/common_voice_en_18898129__2.opus
edison,26304,train,edison/common_voice_en_19569638.opus
for,26305,train,for/common_voice_en_6867651.opus
for,26306,train,for/common_voice_en_19990209.opus
